dataset,task,algo,buildtime,querytime,params,file,software,ram-process-max,ram-system-max,cpu-process-max,cpu-system-max,process-wallclock,recall_description,recall
llama-pg174,task2,HaNSWurst,1.9331848621368408,0.13311505317687988,ef=296,,"{""display_name"": ""final-compiled-different"", ""command"": ""python /app/runner.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""hanswurst"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""8da1fdf144e421dfc4f063241691bf5d41b0155f"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:eth42/sisap26challenge.git"", ""href"": ""https://github.com/eth42/sisap26challenge/tree/8da1fdf144e421dfc4f063241691bf5d41b0155f""}], ""public_image_name"": null, ""mount_config"": null}",6180,336091,10,12,4614 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9643
llama-pg174,task2,HaNSWurst,1.9331848621368408,0.10261368751525879,ef=175,,"{""display_name"": ""final-compiled-different"", ""command"": ""python /app/runner.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""hanswurst"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""8da1fdf144e421dfc4f063241691bf5d41b0155f"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:eth42/sisap26challenge.git"", ""href"": ""https://github.com/eth42/sisap26challenge/tree/8da1fdf144e421dfc4f063241691bf5d41b0155f""}], ""public_image_name"": null, ""mount_config"": null}",6180,336091,10,12,4614 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9614333333333334
llama-pg174,task2,HaNSWurst,1.9331848621368408,0.1578965187072754,ef=385,,"{""display_name"": ""final-compiled-different"", ""command"": ""python /app/runner.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""hanswurst"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""8da1fdf144e421dfc4f063241691bf5d41b0155f"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:eth42/sisap26challenge.git"", ""href"": ""https://github.com/eth42/sisap26challenge/tree/8da1fdf144e421dfc4f063241691bf5d41b0155f""}], ""public_image_name"": null, ""mount_config"": null}",6180,336091,10,12,4614 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9648333333333333
llama-pg174,task2,HaNSWurst,1.9331848621368408,0.08577156066894531,ef=118,,"{""display_name"": ""final-compiled-different"", ""command"": ""python /app/runner.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""hanswurst"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""8da1fdf144e421dfc4f063241691bf5d41b0155f"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:eth42/sisap26challenge.git"", ""href"": ""https://github.com/eth42/sisap26challenge/tree/8da1fdf144e421dfc4f063241691bf5d41b0155f""}], ""public_image_name"": null, ""mount_config"": null}",6180,336091,10,12,4614 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9571
llama-pg174,task2,HaNSWurst,1.9331848621368408,0.11883759498596191,ef=228,,"{""display_name"": ""final-compiled-different"", ""command"": ""python /app/runner.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""hanswurst"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""8da1fdf144e421dfc4f063241691bf5d41b0155f"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:eth42/sisap26challenge.git"", ""href"": ""https://github.com/eth42/sisap26challenge/tree/8da1fdf144e421dfc4f063241691bf5d41b0155f""}], ""public_image_name"": null, ""mount_config"": null}",6180,336091,10,12,4614 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9632666666666667
llama-pg174,task2,HaNSWurst,1.9331848621368408,0.08136963844299316,ef=104,,"{""display_name"": ""final-compiled-different"", ""command"": ""python /app/runner.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""hanswurst"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""8da1fdf144e421dfc4f063241691bf5d41b0155f"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:eth42/sisap26challenge.git"", ""href"": ""https://github.com/eth42/sisap26challenge/tree/8da1fdf144e421dfc4f063241691bf5d41b0155f""}], ""public_image_name"": null, ""mount_config"": null}",6180,336091,10,12,4614 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9555666666666667
llama-pg174,task2,HaNSWurst,1.9331848621368408,0.18163847923278809,ef=500,,"{""display_name"": ""final-compiled-different"", ""command"": ""python /app/runner.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""hanswurst"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""8da1fdf144e421dfc4f063241691bf5d41b0155f"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:eth42/sisap26challenge.git"", ""href"": ""https://github.com/eth42/sisap26challenge/tree/8da1fdf144e421dfc4f063241691bf5d41b0155f""}], ""public_image_name"": null, ""mount_config"": null}",6180,336091,10,12,4614 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9653666666666667
llama-pg174,task2,HaNSWurst,1.9331848621368408,0.07544541358947754,ef=80,,"{""display_name"": ""final-compiled-different"", ""command"": ""python /app/runner.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""hanswurst"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""8da1fdf144e421dfc4f063241691bf5d41b0155f"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:eth42/sisap26challenge.git"", ""href"": ""https://github.com/eth42/sisap26challenge/tree/8da1fdf144e421dfc4f063241691bf5d41b0155f""}], ""public_image_name"": null, ""mount_config"": null}",6180,336091,10,12,4614 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9497666666666666
llama-pg174,task2,HaNSWurst,1.9331848621368408,0.16961050033569336,ef=439,,"{""display_name"": ""final-compiled-different"", ""command"": ""python /app/runner.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""hanswurst"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""8da1fdf144e421dfc4f063241691bf5d41b0155f"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:eth42/sisap26challenge.git"", ""href"": ""https://github.com/eth42/sisap26challenge/tree/8da1fdf144e421dfc4f063241691bf5d41b0155f""}], ""public_image_name"": null, ""mount_config"": null}",6180,336091,10,12,4614 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9651666666666666
llama-pg174,task2,HaNSWurst,1.9331848621368408,0.09695816040039062,ef=154,,"{""display_name"": ""final-compiled-different"", ""command"": ""python /app/runner.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""hanswurst"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""8da1fdf144e421dfc4f063241691bf5d41b0155f"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:eth42/sisap26challenge.git"", ""href"": ""https://github.com/eth42/sisap26challenge/tree/8da1fdf144e421dfc4f063241691bf5d41b0155f""}], ""public_image_name"": null, ""mount_config"": null}",6180,336091,10,12,4614 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9601333333333333
llama-pg174,task2,HaNSWurst,1.9331848621368408,0.1469719409942627,ef=338,,"{""display_name"": ""final-compiled-different"", ""command"": ""python /app/runner.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""hanswurst"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""8da1fdf144e421dfc4f063241691bf5d41b0155f"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:eth42/sisap26challenge.git"", ""href"": ""https://github.com/eth42/sisap26challenge/tree/8da1fdf144e421dfc4f063241691bf5d41b0155f""}], ""public_image_name"": null, ""mount_config"": null}",6180,336091,10,12,4614 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9645666666666667
llama-pg174,task2,HaNSWurst,1.9331848621368408,0.12664031982421875,ef=260,,"{""display_name"": ""final-compiled-different"", ""command"": ""python /app/runner.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""hanswurst"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""8da1fdf144e421dfc4f063241691bf5d41b0155f"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:eth42/sisap26challenge.git"", ""href"": ""https://github.com/eth42/sisap26challenge/tree/8da1fdf144e421dfc4f063241691bf5d41b0155f""}], ""public_image_name"": null, ""mount_config"": null}",6180,336091,10,12,4614 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9637
llama-pg174,task2,HaNSWurst,1.9331848621368408,0.09038376808166504,ef=135,,"{""display_name"": ""final-compiled-different"", ""command"": ""python /app/runner.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""hanswurst"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""8da1fdf144e421dfc4f063241691bf5d41b0155f"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:eth42/sisap26challenge.git"", ""href"": ""https://github.com/eth42/sisap26challenge/tree/8da1fdf144e421dfc4f063241691bf5d41b0155f""}], ""public_image_name"": null, ""mount_config"": null}",6180,336091,10,12,4614 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9591
llama-pg174,task2,HaNSWurst,1.9331848621368408,0.07656693458557129,ef=91,,"{""display_name"": ""final-compiled-different"", ""command"": ""python /app/runner.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""hanswurst"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""8da1fdf144e421dfc4f063241691bf5d41b0155f"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:eth42/sisap26challenge.git"", ""href"": ""https://github.com/eth42/sisap26challenge/tree/8da1fdf144e421dfc4f063241691bf5d41b0155f""}], ""public_image_name"": null, ""mount_config"": null}",6180,336091,10,12,4614 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9530333333333333
llama-pg174,task2,HaNSWurst,1.9331848621368408,0.10609102249145508,ef=200,,"{""display_name"": ""final-compiled-different"", ""command"": ""python /app/runner.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""hanswurst"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""8da1fdf144e421dfc4f063241691bf5d41b0155f"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:eth42/sisap26challenge.git"", ""href"": ""https://github.com/eth42/sisap26challenge/tree/8da1fdf144e421dfc4f063241691bf5d41b0155f""}], ""public_image_name"": null, ""mount_config"": null}",6180,336091,10,12,4614 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9625666666666667
llama-pg174,task2,faissHNSW,34.45952606201172,0.3976407051086426,"index=(HNSW128,efConstruction=500),query=(efSearch=250)",,"{""display_name"": ""aged-goldbricker"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""9e5f677626ccc975d161787a6ae6e372fefceb1a"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/9e5f677626ccc975d161787a6ae6e372fefceb1a""}], ""public_image_name"": null, ""mount_config"": null}",6406,336435,232,17,40056 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9654333333333334
llama-pg174,task2,faissHNSW,34.45952606201172,0.696296215057373,"index=(HNSW128,efConstruction=500),query=(efSearch=400)",,"{""display_name"": ""aged-goldbricker"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""9e5f677626ccc975d161787a6ae6e372fefceb1a"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/9e5f677626ccc975d161787a6ae6e372fefceb1a""}], ""public_image_name"": null, ""mount_config"": null}",6406,336435,232,17,40056 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9665666666666667
llama-pg174,task2,faissHNSW,34.45952606201172,0.3075568675994873,"index=(HNSW128,efConstruction=500),query=(efSearch=200)",,"{""display_name"": ""aged-goldbricker"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""9e5f677626ccc975d161787a6ae6e372fefceb1a"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/9e5f677626ccc975d161787a6ae6e372fefceb1a""}], ""public_image_name"": null, ""mount_config"": null}",6406,336435,232,17,40056 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9641666666666666
llama-pg174,task2,faissHNSW,34.45952606201172,0.49686336517333984,"index=(HNSW128,efConstruction=500),query=(efSearch=300)",,"{""display_name"": ""aged-goldbricker"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""9e5f677626ccc975d161787a6ae6e372fefceb1a"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/9e5f677626ccc975d161787a6ae6e372fefceb1a""}], ""public_image_name"": null, ""mount_config"": null}",6406,336435,232,17,40056 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9662
llama-pg174,task2,faissHNSW,34.45952606201172,0.2554609775543213,"index=(HNSW128,efConstruction=500),query=(efSearch=100)",,"{""display_name"": ""aged-goldbricker"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""9e5f677626ccc975d161787a6ae6e372fefceb1a"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/9e5f677626ccc975d161787a6ae6e372fefceb1a""}], ""public_image_name"": null, ""mount_config"": null}",6406,336435,232,17,40056 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9484666666666667
llama-pg174,task2,faissHNSW,34.45952606201172,0.5026297569274902,"index=(HNSW128,efConstruction=500),query=(efSearch=350)",,"{""display_name"": ""aged-goldbricker"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""9e5f677626ccc975d161787a6ae6e372fefceb1a"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/9e5f677626ccc975d161787a6ae6e372fefceb1a""}], ""public_image_name"": null, ""mount_config"": null}",6406,336435,232,17,40056 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9664333333333334
llama-pg174,task2,faissHNSW,34.45952606201172,0.2992839813232422,"index=(HNSW128,efConstruction=500),query=(efSearch=150)",,"{""display_name"": ""aged-goldbricker"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""9e5f677626ccc975d161787a6ae6e372fefceb1a"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/9e5f677626ccc975d161787a6ae6e372fefceb1a""}], ""public_image_name"": null, ""mount_config"": null}",6406,336435,232,17,40056 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9601333333333333
llama-pg174,task2,faissHNSW,32.14142942428589,0.49033379554748535,"index=(HNSW128,efConstruction=500),query=(efSearch=250)",,"{""display_name"": ""feasible-mountain"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""08e18f52f7c2f9d795efd9afd6abb2937fea02f5"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/08e18f52f7c2f9d795efd9afd6abb2937fea02f5""}], ""public_image_name"": null, ""mount_config"": null}",6393,336298,19,18,37808 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9653333333333334
llama-pg174,task2,faissHNSW,32.14142942428589,0.7955749034881592,"index=(HNSW128,efConstruction=500),query=(efSearch=400)",,"{""display_name"": ""feasible-mountain"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""08e18f52f7c2f9d795efd9afd6abb2937fea02f5"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/08e18f52f7c2f9d795efd9afd6abb2937fea02f5""}], ""public_image_name"": null, ""mount_config"": null}",6393,336298,19,18,37808 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9665
llama-pg174,task2,faissHNSW,32.14142942428589,0.30237722396850586,"index=(HNSW128,efConstruction=500),query=(efSearch=200)",,"{""display_name"": ""feasible-mountain"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""08e18f52f7c2f9d795efd9afd6abb2937fea02f5"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/08e18f52f7c2f9d795efd9afd6abb2937fea02f5""}], ""public_image_name"": null, ""mount_config"": null}",6393,336298,19,18,37808 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.964
llama-pg174,task2,faissHNSW,32.14142942428589,0.40380167961120605,"index=(HNSW128,efConstruction=500),query=(efSearch=300)",,"{""display_name"": ""feasible-mountain"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""08e18f52f7c2f9d795efd9afd6abb2937fea02f5"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/08e18f52f7c2f9d795efd9afd6abb2937fea02f5""}], ""public_image_name"": null, ""mount_config"": null}",6393,336298,19,18,37808 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9660666666666666
llama-pg174,task2,faissHNSW,32.14142942428589,0.2026078701019287,"index=(HNSW128,efConstruction=500),query=(efSearch=100)",,"{""display_name"": ""feasible-mountain"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""08e18f52f7c2f9d795efd9afd6abb2937fea02f5"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/08e18f52f7c2f9d795efd9afd6abb2937fea02f5""}], ""public_image_name"": null, ""mount_config"": null}",6393,336298,19,18,37808 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9474333333333333
llama-pg174,task2,faissHNSW,32.14142942428589,0.5976417064666748,"index=(HNSW128,efConstruction=500),query=(efSearch=350)",,"{""display_name"": ""feasible-mountain"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""08e18f52f7c2f9d795efd9afd6abb2937fea02f5"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/08e18f52f7c2f9d795efd9afd6abb2937fea02f5""}], ""public_image_name"": null, ""mount_config"": null}",6393,336298,19,18,37808 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9663333333333334
llama-pg174,task2,faissHNSW,32.14142942428589,0.2980506420135498,"index=(HNSW128,efConstruction=500),query=(efSearch=150)",,"{""display_name"": ""feasible-mountain"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""08e18f52f7c2f9d795efd9afd6abb2937fea02f5"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/08e18f52f7c2f9d795efd9afd6abb2937fea02f5""}], ""public_image_name"": null, ""mount_config"": null}",6393,336298,19,18,37808 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9597666666666667
,task2,svd-rerank,1.608470712788403,90.70623304694891,"{""batch_size"": 1024, ""compact_fp16"": false, ""m"": 10, ""n_iter"": 7, ""proj_dim"": 76, ""seed"": 42, ""topk"": 30}",,"{""display_name"": ""flashed-buyout"", ""command"": ""python src/run_task2.py --input \""$inputDataset/*.h5\"" --task-description \""$inputDataset/config.json\"" --output \""$outputDir\"""", ""vm_id"": ""viento-norte"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""7414207838fa3300b49026439eb548257ee382b7"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:claudiogennaro/sisap2026-task2-svd-rerank.git"", ""href"": ""https://github.com/claudiogennaro/sisap2026-task2-svd-rerank/tree/7414207838fa3300b49026439eb548257ee382b7""}], ""public_image_name"": null, ""mount_config"": null}",5640,454412,232,40,94540 ms,Query count mismatch 107928 vs. 1000,-1
llama-pg174,task2,IVF_MIPS_KMeans,0.999783002,0.045055764,"centroids=1024,nprobe=64,kmeans=5",,"{""display_name"": ""quantum-hook"", ""command"": ""/app/entrypoint.sh"", ""vm_id"": ""luis"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""8ae9cda35f931f8cf8b3c840fa36082ca3abd15d"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:Luisz1234/SISAP-Challenge.git"", ""href"": ""https://github.com/Luisz1234/SISAP-Challenge/tree/8ae9cda35f931f8cf8b3c840fa36082ca3abd15d""}], ""public_image_name"": null, ""mount_config"": null}",5922,350117,10,19,1285 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9264333333333333
llama-pg174,task2,falconn_ouroboros_recall_guarantee,0.114332705,0.78818105,"l=6,hash_bits=16,probes=331,patience=5,k=30,rotations=1",,"{""display_name"": ""frigid-dog"", ""command"": ""/app/ouroboros_submit --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""crusty-coders"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""8555408c99605b00f30dc92cf4016d082f6f3a7d"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/MetricSearch/sisap_challenge_2026"", ""href"": ""https://github.com/MetricSearch/sisap_challenge_2026/tree/8555408c99605b00f30dc92cf4016d082f6f3a7d""}], ""public_image_name"": null, ""mount_config"": null}",8216,335944,19,14,16712 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.8970666666666667
llama-pg174,task2,falconn_ouroboros_recall_guarantee,0.114332705,0.982813544,"l=6,hash_bits=16,probes=390,patience=5,k=30,rotations=1",,"{""display_name"": ""frigid-dog"", ""command"": ""/app/ouroboros_submit --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""crusty-coders"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""8555408c99605b00f30dc92cf4016d082f6f3a7d"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/MetricSearch/sisap_challenge_2026"", ""href"": ""https://github.com/MetricSearch/sisap_challenge_2026/tree/8555408c99605b00f30dc92cf4016d082f6f3a7d""}], ""public_image_name"": null, ""mount_config"": null}",8216,335944,19,14,16712 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9127666666666666
llama-pg174,task2,falconn_ouroboros_recall_guarantee,0.114332705,0.989986712,"l=6,hash_bits=16,probes=650,patience=1,k=30,rotations=1",,"{""display_name"": ""frigid-dog"", ""command"": ""/app/ouroboros_submit --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""crusty-coders"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""8555408c99605b00f30dc92cf4016d082f6f3a7d"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/MetricSearch/sisap_challenge_2026"", ""href"": ""https://github.com/MetricSearch/sisap_challenge_2026/tree/8555408c99605b00f30dc92cf4016d082f6f3a7d""}], ""public_image_name"": null, ""mount_config"": null}",8216,335944,19,14,16712 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9193
