dataset,task,algo,buildtime,querytime,params,file,software,ram-process-max,ram-system-max,cpu-process-max,cpu-system-max,process-wallclock,recall_description,recall
wikipedia-small,task1,LMIIVF,563.764641046524,111.75571727752686,"index=(LMI32+IVF256SQ8),query=(nprobe=4,ivf_nprobe_total=8,discard=True)",,"{""display_name"": ""electric-seller"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""55991b0eea888264bb212c7fd6cdfc27ec924d11"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/55991b0eea888264bb212c7fd6cdfc27ec924d11""}], ""public_image_name"": null, ""mount_config"": null}",6385,501244,20,67,11199493 ms,"OK, Results shape (200000, 16): assumed self-loops, comparing columns [1:16]",0.639744
wikipedia-small,task1,LMIIVF,563.764641046524,1907.972338438034,"index=(LMI32+IVF256SQ8),query=(nprobe=16,ivf_nprobe_total=128,discard=True)",,"{""display_name"": ""electric-seller"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""55991b0eea888264bb212c7fd6cdfc27ec924d11"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/55991b0eea888264bb212c7fd6cdfc27ec924d11""}], ""public_image_name"": null, ""mount_config"": null}",6385,501244,20,67,11199493 ms,"OK, Results shape (200000, 16): assumed self-loops, comparing columns [1:16]",0.9146213333333333
wikipedia-small,task1,LMIIVF,563.764641046524,1006.0357658863068,"index=(LMI32+IVF256SQ8),query=(nprobe=16,ivf_nprobe_total=64,discard=True)",,"{""display_name"": ""electric-seller"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""55991b0eea888264bb212c7fd6cdfc27ec924d11"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/55991b0eea888264bb212c7fd6cdfc27ec924d11""}], ""public_image_name"": null, ""mount_config"": null}",6385,501244,20,67,11199493 ms,"OK, Results shape (200000, 16): assumed self-loops, comparing columns [1:16]",0.8776733333333333
wikipedia-small,task1,LMIIVF,563.764641046524,952.7701683044434,"index=(LMI32+IVF256SQ8),query=(nprobe=8,ivf_nprobe_total=64,discard=True)",,"{""display_name"": ""electric-seller"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""55991b0eea888264bb212c7fd6cdfc27ec924d11"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/55991b0eea888264bb212c7fd6cdfc27ec924d11""}], ""public_image_name"": null, ""mount_config"": null}",6385,501244,20,67,11199493 ms,"OK, Results shape (200000, 16): assumed self-loops, comparing columns [1:16]",0.8761846666666666
wikipedia-small,task1,LMIIVF,563.764641046524,439.1154627799988,"index=(LMI32+IVF256SQ8),query=(nprobe=4,ivf_nprobe_total=32,discard=True)",,"{""display_name"": ""electric-seller"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""55991b0eea888264bb212c7fd6cdfc27ec924d11"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/55991b0eea888264bb212c7fd6cdfc27ec924d11""}], ""public_image_name"": null, ""mount_config"": null}",6385,501244,20,67,11199493 ms,"OK, Results shape (200000, 16): assumed self-loops, comparing columns [1:16]",0.8150166666666666
wikipedia-small,task1,LMIIVF,563.764641046524,519.0759291648865,"index=(LMI32+IVF256SQ8),query=(nprobe=16,ivf_nprobe_total=32,discard=True)",,"{""display_name"": ""electric-seller"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""55991b0eea888264bb212c7fd6cdfc27ec924d11"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/55991b0eea888264bb212c7fd6cdfc27ec924d11""}], ""public_image_name"": null, ""mount_config"": null}",6385,501244,20,67,11199493 ms,"OK, Results shape (200000, 16): assumed self-loops, comparing columns [1:16]",0.820862
wikipedia-small,task1,LMIIVF,563.764641046524,263.2627398967743,"index=(LMI32+IVF256SQ8),query=(nprobe=16,ivf_nprobe_total=16,discard=True)",,"{""display_name"": ""electric-seller"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""55991b0eea888264bb212c7fd6cdfc27ec924d11"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/55991b0eea888264bb212c7fd6cdfc27ec924d11""}], ""public_image_name"": null, ""mount_config"": null}",6385,501244,20,67,11199493 ms,"OK, Results shape (200000, 16): assumed self-loops, comparing columns [1:16]",0.7417043333333333
wikipedia-small,task1,LMIIVF,563.764641046524,1583.5929942131042,"index=(LMI32+IVF256SQ8),query=(nprobe=4,ivf_nprobe_total=128,discard=True)",,"{""display_name"": ""electric-seller"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""55991b0eea888264bb212c7fd6cdfc27ec924d11"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/55991b0eea888264bb212c7fd6cdfc27ec924d11""}], ""public_image_name"": null, ""mount_config"": null}",6385,501244,20,67,11199493 ms,"OK, Results shape (200000, 16): assumed self-loops, comparing columns [1:16]",0.9008013333333333
wikipedia-small,task1,LMIIVF,563.764641046524,839.0063042640686,"index=(LMI32+IVF256SQ8),query=(nprobe=4,ivf_nprobe_total=64,discard=True)",,"{""display_name"": ""electric-seller"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""55991b0eea888264bb212c7fd6cdfc27ec924d11"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/55991b0eea888264bb212c7fd6cdfc27ec924d11""}], ""public_image_name"": null, ""mount_config"": null}",6385,501244,20,67,11199493 ms,"OK, Results shape (200000, 16): assumed self-loops, comparing columns [1:16]",0.8682376666666667
wikipedia-small,task1,LMIIVF,563.764641046524,122.82681393623352,"index=(LMI32+IVF256SQ8),query=(nprobe=8,ivf_nprobe_total=8,discard=True)",,"{""display_name"": ""electric-seller"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""55991b0eea888264bb212c7fd6cdfc27ec924d11"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/55991b0eea888264bb212c7fd6cdfc27ec924d11""}], ""public_image_name"": null, ""mount_config"": null}",6385,501244,20,67,11199493 ms,"OK, Results shape (200000, 16): assumed self-loops, comparing columns [1:16]",0.641044
wikipedia-small,task1,PlainLocalSearch,7.826274871826172,29.900806427001953,"Qb=128, Qn=64, k=96, Ln=1",,"{""display_name"": ""PlainLS-config-8"", ""command"": ""python3 entrypoint.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""plain-local-search"", ""description"": ""Qb = 128, Qn = 64, k = 96, Ln = 1 (83+%)"", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""f9dfdd98c42604eb3df8592c147d90c938ab15e0"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:henrixapp/low-dim-faiss.git"", ""href"": ""https://github.com/henrixapp/low-dim-faiss/tree/f9dfdd98c42604eb3df8592c147d90c938ab15e0""}], ""public_image_name"": null, ""mount_config"": null}",6578,414493,9,19,38654 ms,"Ok, Results shape (200000, 15): assumed no self-loops, comparing columns [0:15]",0.9117806666666667
benchmark-dev-wikipedia-bge-m3-small,/tira-data/input/config.json,Apex Hardware SIMD,50.85867691040039,0.0,"K_BUILD=45, RERANK=5, TREES=14, LEAF=64, STOP=0.06, DIFF=0.01",,"{""display_name"": ""crunchy-voltage"", ""command"": ""/app/build/main --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""baremetal-vectors"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""0920c31d04782ef215f5e2722de5ef9c3b5756a9"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Aftab5550/SISAP-2026-task1"", ""href"": ""https://github.com/Aftab5550/SISAP-2026-task1/tree/0920c31d04782ef215f5e2722de5ef9c3b5756a9""}], ""public_image_name"": null, ""mount_config"": null}",6762,463851,10,44,51118 ms,"Ok, Results shape (200000, 15): assumed no self-loops, comparing columns [0:15]",0.8677243333333333
wikipedia-small,task1,R-trunks,29.76165509223938,1,"neighbour_table_size=(38),reverse_table_size=(76),block_size=(512),num_hashes=(12),c=(2147483647) ,delta=(1),ground_truth_width=(15)",,"{""display_name"": ""hampynn"", ""command"": ""uv run main.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""crusty-coders"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""abbbe421dfb4e41e348ce334774e2fc917de00d3"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/MetricSearch/hampynn-descent.git"", ""href"": ""https://github.com/MetricSearch/hampynn-descent/tree/abbbe421dfb4e41e348ce334774e2fc917de00d3""}], ""public_image_name"": null, ""mount_config"": null}",5816,494209,18,91,39712 ms,"Ok, Results shape (200000, 15): assumed no self-loops, comparing columns [0:15]",0.806735
wikipedia-small,task1,PlainLocalSearch,5.743993759155273,21.206560134887695,"Qb=120, Qn=64, k=72, Ln=1",,"{""display_name"": ""PlainLS-config-1"", ""command"": ""python3 entrypoint.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""plain-local-search"", ""description"": ""Qb = 120, Qn = 64, k = 72, Ln = 1"", ""source_code_active_branch"": ""qsort_good"", ""source_code_commit"": ""87beef9affcea89826e26cb0a43503ab24c42cd0"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:henrixapp/low-dim-faiss.git"", ""href"": ""https://github.com/henrixapp/low-dim-faiss/tree/87beef9affcea89826e26cb0a43503ab24c42cd0""}], ""public_image_name"": null, ""mount_config"": null}",6565,413294,10,18,27769 ms,"Ok, Results shape (200000, 15): assumed no self-loops, comparing columns [0:15]",0.8751043333333334
wikipedia-small,task1,deglib,25.304394721984863,0.0,"mode=mode4,non_zeros=640,k_graph=16,k_ext=37,prune_worst=8,evpK=38,max_dist=620",,"{""display_name"": ""inflammable-weapon"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""deglib"", ""description"": """", ""source_code_active_branch"": ""master"", ""source_code_commit"": ""62a4c34a82c5f717919a9f6760d4e58a4225c3eb"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:Visual-Computing/sisap26-deglib.git"", ""href"": ""https://github.com/Visual-Computing/sisap26-deglib/tree/62a4c34a82c5f717919a9f6760d4e58a4225c3eb""}], ""public_image_name"": null, ""mount_config"": null}",6041,415484,10,55,466273 ms,"OK, Results shape (200000, 16): assumed self-loops, comparing columns [1:16]",0.8180836666666667
wikipedia-small,task1,deglib,30.474515438079834,0.0,"mode=mode7,non_zeros=704,k_graph=22,k_ext=20,prune_worst=11,evpK=35,max_dist=192",,"{""display_name"": ""inflammable-weapon"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""deglib"", ""description"": """", ""source_code_active_branch"": ""master"", ""source_code_commit"": ""62a4c34a82c5f717919a9f6760d4e58a4225c3eb"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:Visual-Computing/sisap26-deglib.git"", ""href"": ""https://github.com/Visual-Computing/sisap26-deglib/tree/62a4c34a82c5f717919a9f6760d4e58a4225c3eb""}], ""public_image_name"": null, ""mount_config"": null}",6041,415484,10,55,466273 ms,"OK, Results shape (200000, 16): assumed self-loops, comparing columns [1:16]",0.7700936666666667
wikipedia-small,task1,deglib,28.601786613464355,0.0,"mode=mode4,non_zeros=384,k_graph=12,k_ext=16,prune_worst=6,evpK=95,max_dist=742",,"{""display_name"": ""inflammable-weapon"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""deglib"", ""description"": """", ""source_code_active_branch"": ""master"", ""source_code_commit"": ""62a4c34a82c5f717919a9f6760d4e58a4225c3eb"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:Visual-Computing/sisap26-deglib.git"", ""href"": ""https://github.com/Visual-Computing/sisap26-deglib/tree/62a4c34a82c5f717919a9f6760d4e58a4225c3eb""}], ""public_image_name"": null, ""mount_config"": null}",6041,415484,10,55,466273 ms,"OK, Results shape (200000, 16): assumed self-loops, comparing columns [1:16]",0.732433
wikipedia-small,task1,deglib,29.0515079498291,0.0,"mode=mode4,non_zeros=704,k_graph=16,k_ext=31,prune_worst=3,evpK=86,max_dist=431",,"{""display_name"": ""inflammable-weapon"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""deglib"", ""description"": """", ""source_code_active_branch"": ""master"", ""source_code_commit"": ""62a4c34a82c5f717919a9f6760d4e58a4225c3eb"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:Visual-Computing/sisap26-deglib.git"", ""href"": ""https://github.com/Visual-Computing/sisap26-deglib/tree/62a4c34a82c5f717919a9f6760d4e58a4225c3eb""}], ""public_image_name"": null, ""mount_config"": null}",6041,415484,10,55,466273 ms,"OK, Results shape (200000, 16): assumed self-loops, comparing columns [1:16]",0.8272336666666666
wikipedia-small,task1,deglib,35.216630935668945,0.0,"mode=mode4,non_zeros=768,k_graph=18,k_ext=41,prune_worst=9,evpK=78,max_dist=586",,"{""display_name"": ""inflammable-weapon"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""deglib"", ""description"": """", ""source_code_active_branch"": ""master"", ""source_code_commit"": ""62a4c34a82c5f717919a9f6760d4e58a4225c3eb"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:Visual-Computing/sisap26-deglib.git"", ""href"": ""https://github.com/Visual-Computing/sisap26-deglib/tree/62a4c34a82c5f717919a9f6760d4e58a4225c3eb""}], ""public_image_name"": null, ""mount_config"": null}",6041,415484,10,55,466273 ms,"OK, Results shape (200000, 16): assumed self-loops, comparing columns [1:16]",0.8713413333333333
wikipedia-small,task1,deglib,27.339109897613525,0.0,"mode=mode7,non_zeros=640,k_graph=18,k_ext=48,prune_worst=9,evpK=33,max_dist=221",,"{""display_name"": ""inflammable-weapon"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""deglib"", ""description"": """", ""source_code_active_branch"": ""master"", ""source_code_commit"": ""62a4c34a82c5f717919a9f6760d4e58a4225c3eb"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:Visual-Computing/sisap26-deglib.git"", ""href"": ""https://github.com/Visual-Computing/sisap26-deglib/tree/62a4c34a82c5f717919a9f6760d4e58a4225c3eb""}], ""public_image_name"": null, ""mount_config"": null}",6041,415484,10,55,466273 ms,"OK, Results shape (200000, 16): assumed self-loops, comparing columns [1:16]",0.8078996666666667
wikipedia-small,task1,deglib,34.771395683288574,0.0,"mode=mode7,non_zeros=640,k_graph=26,k_ext=27,prune_worst=12,evpK=33,max_dist=226",,"{""display_name"": ""inflammable-weapon"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""deglib"", ""description"": """", ""source_code_active_branch"": ""master"", ""source_code_commit"": ""62a4c34a82c5f717919a9f6760d4e58a4225c3eb"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:Visual-Computing/sisap26-deglib.git"", ""href"": ""https://github.com/Visual-Computing/sisap26-deglib/tree/62a4c34a82c5f717919a9f6760d4e58a4225c3eb""}], ""public_image_name"": null, ""mount_config"": null}",6041,415484,10,55,466273 ms,"OK, Results shape (200000, 16): assumed self-loops, comparing columns [1:16]",0.8228843333333333
wikipedia-small,task1,deglib,35.62223148345947,0.0,"mode=mode4,non_zeros=576,k_graph=22,k_ext=29,prune_worst=10,evpK=113,max_dist=533",,"{""display_name"": ""inflammable-weapon"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""deglib"", ""description"": """", ""source_code_active_branch"": ""master"", ""source_code_commit"": ""62a4c34a82c5f717919a9f6760d4e58a4225c3eb"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:Visual-Computing/sisap26-deglib.git"", ""href"": ""https://github.com/Visual-Computing/sisap26-deglib/tree/62a4c34a82c5f717919a9f6760d4e58a4225c3eb""}], ""public_image_name"": null, ""mount_config"": null}",6041,415484,10,55,466273 ms,"OK, Results shape (200000, 16): assumed self-loops, comparing columns [1:16]",0.8802896666666666
wikipedia-small,task1,deglib,27.652506351470947,0.0,"mode=mode7,non_zeros=768,k_graph=20,k_ext=18,prune_worst=10,evpK=41,max_dist=220",,"{""display_name"": ""inflammable-weapon"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""deglib"", ""description"": """", ""source_code_active_branch"": ""master"", ""source_code_commit"": ""62a4c34a82c5f717919a9f6760d4e58a4225c3eb"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:Visual-Computing/sisap26-deglib.git"", ""href"": ""https://github.com/Visual-Computing/sisap26-deglib/tree/62a4c34a82c5f717919a9f6760d4e58a4225c3eb""}], ""public_image_name"": null, ""mount_config"": null}",6041,415484,10,55,466273 ms,"OK, Results shape (200000, 16): assumed self-loops, comparing columns [1:16]",0.758228
wikipedia-small,task1,deglib,33.89247798919678,0.0,"mode=mode4,non_zeros=704,k_graph=18,k_ext=26,prune_worst=4,evpK=37,max_dist=404",,"{""display_name"": ""inflammable-weapon"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""deglib"", ""description"": """", ""source_code_active_branch"": ""master"", ""source_code_commit"": ""62a4c34a82c5f717919a9f6760d4e58a4225c3eb"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:Visual-Computing/sisap26-deglib.git"", ""href"": ""https://github.com/Visual-Computing/sisap26-deglib/tree/62a4c34a82c5f717919a9f6760d4e58a4225c3eb""}], ""public_image_name"": null, ""mount_config"": null}",6041,415484,10,55,466273 ms,"OK, Results shape (200000, 16): assumed self-loops, comparing columns [1:16]",0.801813
wikipedia-small,task1,deglib,31.811444759368896,0.0,"mode=mode4,non_zeros=768,k_graph=16,k_ext=19,prune_worst=2,evpK=28,max_dist=576",,"{""display_name"": ""inflammable-weapon"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""deglib"", ""description"": """", ""source_code_active_branch"": ""master"", ""source_code_commit"": ""62a4c34a82c5f717919a9f6760d4e58a4225c3eb"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:Visual-Computing/sisap26-deglib.git"", ""href"": ""https://github.com/Visual-Computing/sisap26-deglib/tree/62a4c34a82c5f717919a9f6760d4e58a4225c3eb""}], ""public_image_name"": null, ""mount_config"": null}",6041,415484,10,55,466273 ms,"OK, Results shape (200000, 16): assumed self-loops, comparing columns [1:16]",0.739469
wikipedia-small,task1,deglib,35.32721996307373,0.0,"mode=mode7,non_zeros=768,k_graph=20,k_ext=39,prune_worst=10,evpK=77,max_dist=384",,"{""display_name"": ""inflammable-weapon"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""deglib"", ""description"": """", ""source_code_active_branch"": ""master"", ""source_code_commit"": ""62a4c34a82c5f717919a9f6760d4e58a4225c3eb"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:Visual-Computing/sisap26-deglib.git"", ""href"": ""https://github.com/Visual-Computing/sisap26-deglib/tree/62a4c34a82c5f717919a9f6760d4e58a4225c3eb""}], ""public_image_name"": null, ""mount_config"": null}",6041,415484,10,55,466273 ms,"OK, Results shape (200000, 16): assumed self-loops, comparing columns [1:16]",0.856255
wikipedia-small,task1,deglib,27.08456039428711,0.0,"mode=mode4,non_zeros=576,k_graph=16,k_ext=74,prune_worst=6,evpK=48,max_dist=561",,"{""display_name"": ""inflammable-weapon"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""deglib"", ""description"": """", ""source_code_active_branch"": ""master"", ""source_code_commit"": ""62a4c34a82c5f717919a9f6760d4e58a4225c3eb"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:Visual-Computing/sisap26-deglib.git"", ""href"": ""https://github.com/Visual-Computing/sisap26-deglib/tree/62a4c34a82c5f717919a9f6760d4e58a4225c3eb""}], ""public_image_name"": null, ""mount_config"": null}",6041,415484,10,55,466273 ms,"OK, Results shape (200000, 16): assumed self-loops, comparing columns [1:16]",0.8798553333333333
wikipedia-small,task1,deglib,30.75607681274414,0.0,"mode=mode4,non_zeros=704,k_graph=14,k_ext=29,prune_worst=3,evpK=31,max_dist=707",,"{""display_name"": ""inflammable-weapon"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""deglib"", ""description"": """", ""source_code_active_branch"": ""master"", ""source_code_commit"": ""62a4c34a82c5f717919a9f6760d4e58a4225c3eb"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:Visual-Computing/sisap26-deglib.git"", ""href"": ""https://github.com/Visual-Computing/sisap26-deglib/tree/62a4c34a82c5f717919a9f6760d4e58a4225c3eb""}], ""public_image_name"": null, ""mount_config"": null}",6041,415484,10,55,466273 ms,"OK, Results shape (200000, 16): assumed self-loops, comparing columns [1:16]",0.782405
wikipedia-small,task1,deglib,27.01989459991455,0.0,"mode=mode4,non_zeros=768,k_graph=14,k_ext=38,prune_worst=3,evpK=37,max_dist=666",,"{""display_name"": ""inflammable-weapon"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""deglib"", ""description"": """", ""source_code_active_branch"": ""master"", ""source_code_commit"": ""62a4c34a82c5f717919a9f6760d4e58a4225c3eb"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:Visual-Computing/sisap26-deglib.git"", ""href"": ""https://github.com/Visual-Computing/sisap26-deglib/tree/62a4c34a82c5f717919a9f6760d4e58a4225c3eb""}], ""public_image_name"": null, ""mount_config"": null}",6041,415484,10,55,466273 ms,"OK, Results shape (200000, 16): assumed self-loops, comparing columns [1:16]",0.814398
wikipedia-small,task1,PlainLocalSearch,2.4803736209869385,17.27773666381836,"Qb=264, Qn=32, k=64, Ln=2",,"{""display_name"": ""PlainLS-config-6-local-compile"", ""command"": ""python3 entrypoint.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""plain-local-search"", ""description"": ""Qb = 264, Qn = 32, k = 64, Ln = 2 (new_params)"", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""5011cae8bc12ec0fc67202071cf655e9f3946699"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:henrixapp/low-dim-faiss.git"", ""href"": ""https://github.com/henrixapp/low-dim-faiss/tree/5011cae8bc12ec0fc67202071cf655e9f3946699""}], ""public_image_name"": null, ""mount_config"": null}",6680,414259,19,18,20678 ms,"Ok, Results shape (200000, 15): assumed no self-loops, comparing columns [0:15]",0.8542783333333334
wikipedia-small,task1,HaNSWurst,129.28170895576477,13.655137777328491,ef=34,,"{""display_name"": ""_final"", ""command"": ""ls -hal /app; python /app/runner.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""hanswurst"", ""description"": ""I think that's it, no more tuning whatsoever"", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""8da1fdf144e421dfc4f063241691bf5d41b0155f"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:eth42/sisap26challenge.git"", ""href"": ""https://github.com/eth42/sisap26challenge/tree/8da1fdf144e421dfc4f063241691bf5d41b0155f""}], ""public_image_name"": null, ""mount_config"": null}",6111,450522,10,78,387089 ms,"Ok, Results shape (200000, 15): assumed no self-loops, comparing columns [0:15]",0.9041703333333333
