dataset,task,algo,buildtime,querytime,params,file,software,ram-process-max,ram-system-max,cpu-process-max,cpu-system-max,process-wallclock,recall_description,recall
,task3,nmf-ivf,19092.98828125,2.072726011276245,sample_size=125000;n_components=6000;max_iter=25;max_misses=1000;dr=0.200000,,"{""display_name"": ""rowdy-child"", ""command"": ""./main --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir --threads 8 --sample-size 125000 --max-iter 25 --n-components 6000 --max-misses 600 625 650 700 1000 --drop-ratio 0.20 0.25 0.30 --no-save-index"", ""vm_id"": ""basque-invaders"", ""description"": """", ""source_code_active_branch"": ""master"", ""source_code_commit"": ""b53b285091445d689cd3506ce301a9b7b5078edd"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:levyy7/nmf-ivf.git"", ""href"": ""https://github.com/levyy7/nmf-ivf/tree/b53b285091445d689cd3506ce301a9b7b5078edd""}], ""public_image_name"": null, ""mount_config"": null}",6012,527651,20,41,19122878 ms,"Ok, Results shape (6648, 30): assumed no self-loops, comparing columns [0:30]",0.6803249097472924
,task3,nmf-ivf,19092.98828125,1.9056932926177979,sample_size=125000;n_components=6000;max_iter=25;max_misses=1000;dr=0.250000,,"{""display_name"": ""rowdy-child"", ""command"": ""./main --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir --threads 8 --sample-size 125000 --max-iter 25 --n-components 6000 --max-misses 600 625 650 700 1000 --drop-ratio 0.20 0.25 0.30 --no-save-index"", ""vm_id"": ""basque-invaders"", ""description"": """", ""source_code_active_branch"": ""master"", ""source_code_commit"": ""b53b285091445d689cd3506ce301a9b7b5078edd"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:levyy7/nmf-ivf.git"", ""href"": ""https://github.com/levyy7/nmf-ivf/tree/b53b285091445d689cd3506ce301a9b7b5078edd""}], ""public_image_name"": null, ""mount_config"": null}",6012,527651,20,41,19122878 ms,"Ok, Results shape (6648, 30): assumed no self-loops, comparing columns [0:30]",0.6440132370637786
,task3,nmf-ivf,19092.98828125,1.902914047241211,sample_size=125000;n_components=6000;max_iter=25;max_misses=700;dr=0.250000,,"{""display_name"": ""rowdy-child"", ""command"": ""./main --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir --threads 8 --sample-size 125000 --max-iter 25 --n-components 6000 --max-misses 600 625 650 700 1000 --drop-ratio 0.20 0.25 0.30 --no-save-index"", ""vm_id"": ""basque-invaders"", ""description"": """", ""source_code_active_branch"": ""master"", ""source_code_commit"": ""b53b285091445d689cd3506ce301a9b7b5078edd"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:levyy7/nmf-ivf.git"", ""href"": ""https://github.com/levyy7/nmf-ivf/tree/b53b285091445d689cd3506ce301a9b7b5078edd""}], ""public_image_name"": null, ""mount_config"": null}",6012,527651,20,41,19122878 ms,"Ok, Results shape (6648, 30): assumed no self-loops, comparing columns [0:30]",0.6440132370637786
,task3,nmf-ivf,19092.98828125,1.8089970350265503,sample_size=125000;n_components=6000;max_iter=25;max_misses=700;dr=0.300000,,"{""display_name"": ""rowdy-child"", ""command"": ""./main --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir --threads 8 --sample-size 125000 --max-iter 25 --n-components 6000 --max-misses 600 625 650 700 1000 --drop-ratio 0.20 0.25 0.30 --no-save-index"", ""vm_id"": ""basque-invaders"", ""description"": """", ""source_code_active_branch"": ""master"", ""source_code_commit"": ""b53b285091445d689cd3506ce301a9b7b5078edd"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:levyy7/nmf-ivf.git"", ""href"": ""https://github.com/levyy7/nmf-ivf/tree/b53b285091445d689cd3506ce301a9b7b5078edd""}], ""public_image_name"": null, ""mount_config"": null}",6012,527651,20,41,19122878 ms,"Ok, Results shape (6648, 30): assumed no self-loops, comparing columns [0:30]",0.6096219414360209
,task3,nmf-ivf,19092.98828125,1.789088249206543,sample_size=125000;n_components=6000;max_iter=25;max_misses=1000;dr=0.300000,,"{""display_name"": ""rowdy-child"", ""command"": ""./main --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir --threads 8 --sample-size 125000 --max-iter 25 --n-components 6000 --max-misses 600 625 650 700 1000 --drop-ratio 0.20 0.25 0.30 --no-save-index"", ""vm_id"": ""basque-invaders"", ""description"": """", ""source_code_active_branch"": ""master"", ""source_code_commit"": ""b53b285091445d689cd3506ce301a9b7b5078edd"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:levyy7/nmf-ivf.git"", ""href"": ""https://github.com/levyy7/nmf-ivf/tree/b53b285091445d689cd3506ce301a9b7b5078edd""}], ""public_image_name"": null, ""mount_config"": null}",6012,527651,20,41,19122878 ms,"Ok, Results shape (6648, 30): assumed no self-loops, comparing columns [0:30]",0.6096219414360209
,task3,nmf-ivf,19092.98828125,2.1167593002319336,sample_size=125000;n_components=6000;max_iter=25;max_misses=600;dr=0.200000,,"{""display_name"": ""rowdy-child"", ""command"": ""./main --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir --threads 8 --sample-size 125000 --max-iter 25 --n-components 6000 --max-misses 600 625 650 700 1000 --drop-ratio 0.20 0.25 0.30 --no-save-index"", ""vm_id"": ""basque-invaders"", ""description"": """", ""source_code_active_branch"": ""master"", ""source_code_commit"": ""b53b285091445d689cd3506ce301a9b7b5078edd"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:levyy7/nmf-ivf.git"", ""href"": ""https://github.com/levyy7/nmf-ivf/tree/b53b285091445d689cd3506ce301a9b7b5078edd""}], ""public_image_name"": null, ""mount_config"": null}",6012,527651,20,41,19122878 ms,"Ok, Results shape (6648, 30): assumed no self-loops, comparing columns [0:30]",0.6803249097472924
,task3,nmf-ivf,19092.98828125,1.7902737855911255,sample_size=125000;n_components=6000;max_iter=25;max_misses=625;dr=0.300000,,"{""display_name"": ""rowdy-child"", ""command"": ""./main --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir --threads 8 --sample-size 125000 --max-iter 25 --n-components 6000 --max-misses 600 625 650 700 1000 --drop-ratio 0.20 0.25 0.30 --no-save-index"", ""vm_id"": ""basque-invaders"", ""description"": """", ""source_code_active_branch"": ""master"", ""source_code_commit"": ""b53b285091445d689cd3506ce301a9b7b5078edd"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:levyy7/nmf-ivf.git"", ""href"": ""https://github.com/levyy7/nmf-ivf/tree/b53b285091445d689cd3506ce301a9b7b5078edd""}], ""public_image_name"": null, ""mount_config"": null}",6012,527651,20,41,19122878 ms,"Ok, Results shape (6648, 30): assumed no self-loops, comparing columns [0:30]",0.6096219414360209
,task3,nmf-ivf,19092.98828125,1.8312509059906006,sample_size=125000;n_components=6000;max_iter=25;max_misses=650;dr=0.300000,,"{""display_name"": ""rowdy-child"", ""command"": ""./main --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir --threads 8 --sample-size 125000 --max-iter 25 --n-components 6000 --max-misses 600 625 650 700 1000 --drop-ratio 0.20 0.25 0.30 --no-save-index"", ""vm_id"": ""basque-invaders"", ""description"": """", ""source_code_active_branch"": ""master"", ""source_code_commit"": ""b53b285091445d689cd3506ce301a9b7b5078edd"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:levyy7/nmf-ivf.git"", ""href"": ""https://github.com/levyy7/nmf-ivf/tree/b53b285091445d689cd3506ce301a9b7b5078edd""}], ""public_image_name"": null, ""mount_config"": null}",6012,527651,20,41,19122878 ms,"Ok, Results shape (6648, 30): assumed no self-loops, comparing columns [0:30]",0.6096219414360209
,task3,nmf-ivf,19092.98828125,1.7898563146591187,sample_size=125000;n_components=6000;max_iter=25;max_misses=600;dr=0.300000,,"{""display_name"": ""rowdy-child"", ""command"": ""./main --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir --threads 8 --sample-size 125000 --max-iter 25 --n-components 6000 --max-misses 600 625 650 700 1000 --drop-ratio 0.20 0.25 0.30 --no-save-index"", ""vm_id"": ""basque-invaders"", ""description"": """", ""source_code_active_branch"": ""master"", ""source_code_commit"": ""b53b285091445d689cd3506ce301a9b7b5078edd"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:levyy7/nmf-ivf.git"", ""href"": ""https://github.com/levyy7/nmf-ivf/tree/b53b285091445d689cd3506ce301a9b7b5078edd""}], ""public_image_name"": null, ""mount_config"": null}",6012,527651,20,41,19122878 ms,"Ok, Results shape (6648, 30): assumed no self-loops, comparing columns [0:30]",0.6096219414360209
,task3,nmf-ivf,19092.98828125,2.0955045223236084,sample_size=125000;n_components=6000;max_iter=25;max_misses=625;dr=0.200000,,"{""display_name"": ""rowdy-child"", ""command"": ""./main --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir --threads 8 --sample-size 125000 --max-iter 25 --n-components 6000 --max-misses 600 625 650 700 1000 --drop-ratio 0.20 0.25 0.30 --no-save-index"", ""vm_id"": ""basque-invaders"", ""description"": """", ""source_code_active_branch"": ""master"", ""source_code_commit"": ""b53b285091445d689cd3506ce301a9b7b5078edd"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:levyy7/nmf-ivf.git"", ""href"": ""https://github.com/levyy7/nmf-ivf/tree/b53b285091445d689cd3506ce301a9b7b5078edd""}], ""public_image_name"": null, ""mount_config"": null}",6012,527651,20,41,19122878 ms,"Ok, Results shape (6648, 30): assumed no self-loops, comparing columns [0:30]",0.6803249097472924
,task3,nmf-ivf,19092.98828125,2.057157039642334,sample_size=125000;n_components=6000;max_iter=25;max_misses=650;dr=0.200000,,"{""display_name"": ""rowdy-child"", ""command"": ""./main --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir --threads 8 --sample-size 125000 --max-iter 25 --n-components 6000 --max-misses 600 625 650 700 1000 --drop-ratio 0.20 0.25 0.30 --no-save-index"", ""vm_id"": ""basque-invaders"", ""description"": """", ""source_code_active_branch"": ""master"", ""source_code_commit"": ""b53b285091445d689cd3506ce301a9b7b5078edd"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:levyy7/nmf-ivf.git"", ""href"": ""https://github.com/levyy7/nmf-ivf/tree/b53b285091445d689cd3506ce301a9b7b5078edd""}], ""public_image_name"": null, ""mount_config"": null}",6012,527651,20,41,19122878 ms,"Ok, Results shape (6648, 30): assumed no self-loops, comparing columns [0:30]",0.6803249097472924
,task3,nmf-ivf,19092.98828125,1.937618374824524,sample_size=125000;n_components=6000;max_iter=25;max_misses=600;dr=0.250000,,"{""display_name"": ""rowdy-child"", ""command"": ""./main --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir --threads 8 --sample-size 125000 --max-iter 25 --n-components 6000 --max-misses 600 625 650 700 1000 --drop-ratio 0.20 0.25 0.30 --no-save-index"", ""vm_id"": ""basque-invaders"", ""description"": """", ""source_code_active_branch"": ""master"", ""source_code_commit"": ""b53b285091445d689cd3506ce301a9b7b5078edd"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:levyy7/nmf-ivf.git"", ""href"": ""https://github.com/levyy7/nmf-ivf/tree/b53b285091445d689cd3506ce301a9b7b5078edd""}], ""public_image_name"": null, ""mount_config"": null}",6012,527651,20,41,19122878 ms,"Ok, Results shape (6648, 30): assumed no self-loops, comparing columns [0:30]",0.6440132370637786
fiqa-dev,task3,sganns_hnsw_sparse,641.0896501541138,5.863676309585571,"sganns_hnsw_sparse,kp=60",,"{""display_name"": ""final-fewer-parameters"", ""command"": ""/app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""jack"", ""description"": ""docker doesn't seem to handle memmaps well, which I was using for storing the per-query-params pre-reranked results in the last submission. It prefers to OOM-kill instead of deallocating old pages.\nThis submission is exactly identical to the last one, except that it uses only 3 search parameters.\nDepending on the exact config of the host machine vs my machine, this may not matter, but I'm submitting this just-in-case."", ""source_code_active_branch"": ""main2"", ""source_code_commit"": ""212c2fbefb61ebf52364764f42f21b00233e70fb"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/jacketsj/sisap26-sganns.git"", ""href"": ""https://github.com/jacketsj/sisap26-sganns/tree/212c2fbefb61ebf52364764f42f21b00233e70fb""}], ""public_image_name"": null, ""mount_config"": null}",7417,440248,10,30,809354 ms,"Ok, Results shape (6648, 30): assumed no self-loops, comparing columns [0:30]",0.8646159245888487
fiqa-dev,task3,sganns_hnsw_sparse,641.0896501541138,11.991556644439697,"sganns_hnsw_sparse,kp=150",,"{""display_name"": ""final-fewer-parameters"", ""command"": ""/app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""jack"", ""description"": ""docker doesn't seem to handle memmaps well, which I was using for storing the per-query-params pre-reranked results in the last submission. It prefers to OOM-kill instead of deallocating old pages.\nThis submission is exactly identical to the last one, except that it uses only 3 search parameters.\nDepending on the exact config of the host machine vs my machine, this may not matter, but I'm submitting this just-in-case."", ""source_code_active_branch"": ""main2"", ""source_code_commit"": ""212c2fbefb61ebf52364764f42f21b00233e70fb"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/jacketsj/sisap26-sganns.git"", ""href"": ""https://github.com/jacketsj/sisap26-sganns/tree/212c2fbefb61ebf52364764f42f21b00233e70fb""}], ""public_image_name"": null, ""mount_config"": null}",7417,440248,10,30,809354 ms,"Ok, Results shape (6648, 30): assumed no self-loops, comparing columns [0:30]",0.9297382671480144
fiqa-dev,task3,sganns_hnsw_sparse,641.0896501541138,3.470632791519165,"sganns_hnsw_sparse,kp=30",,"{""display_name"": ""final-fewer-parameters"", ""command"": ""/app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""jack"", ""description"": ""docker doesn't seem to handle memmaps well, which I was using for storing the per-query-params pre-reranked results in the last submission. It prefers to OOM-kill instead of deallocating old pages.\nThis submission is exactly identical to the last one, except that it uses only 3 search parameters.\nDepending on the exact config of the host machine vs my machine, this may not matter, but I'm submitting this just-in-case."", ""source_code_active_branch"": ""main2"", ""source_code_commit"": ""212c2fbefb61ebf52364764f42f21b00233e70fb"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/jacketsj/sisap26-sganns.git"", ""href"": ""https://github.com/jacketsj/sisap26-sganns/tree/212c2fbefb61ebf52364764f42f21b00233e70fb""}], ""public_image_name"": null, ""mount_config"": null}",7417,440248,10,30,809354 ms,"Ok, Results shape (6648, 30): assumed no self-loops, comparing columns [0:30]",0.7763337344564781
fiqa-dev,task3,sganns_hnsw_sparse,641.0896501541138,20.695282220840454,"sganns_hnsw_sparse,kp=300",,"{""display_name"": ""final-fewer-parameters"", ""command"": ""/app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""jack"", ""description"": ""docker doesn't seem to handle memmaps well, which I was using for storing the per-query-params pre-reranked results in the last submission. It prefers to OOM-kill instead of deallocating old pages.\nThis submission is exactly identical to the last one, except that it uses only 3 search parameters.\nDepending on the exact config of the host machine vs my machine, this may not matter, but I'm submitting this just-in-case."", ""source_code_active_branch"": ""main2"", ""source_code_commit"": ""212c2fbefb61ebf52364764f42f21b00233e70fb"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/jacketsj/sisap26-sganns.git"", ""href"": ""https://github.com/jacketsj/sisap26-sganns/tree/212c2fbefb61ebf52364764f42f21b00233e70fb""}], ""public_image_name"": null, ""mount_config"": null}",7417,440248,10,30,809354 ms,"Ok, Results shape (6648, 30): assumed no self-loops, comparing columns [0:30]",0.951243481748897
fiqa-dev,task3,sganns_hnsw_sparse,641.0896501541138,71.71459364891052,"sganns_hnsw_sparse,kp=1500",,"{""display_name"": ""final-fewer-parameters"", ""command"": ""/app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""jack"", ""description"": ""docker doesn't seem to handle memmaps well, which I was using for storing the per-query-params pre-reranked results in the last submission. It prefers to OOM-kill instead of deallocating old pages.\nThis submission is exactly identical to the last one, except that it uses only 3 search parameters.\nDepending on the exact config of the host machine vs my machine, this may not matter, but I'm submitting this just-in-case."", ""source_code_active_branch"": ""main2"", ""source_code_commit"": ""212c2fbefb61ebf52364764f42f21b00233e70fb"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/jacketsj/sisap26-sganns.git"", ""href"": ""https://github.com/jacketsj/sisap26-sganns/tree/212c2fbefb61ebf52364764f42f21b00233e70fb""}], ""public_image_name"": null, ""mount_config"": null}",7417,440248,10,30,809354 ms,"Ok, Results shape (6648, 30): assumed no self-loops, comparing columns [0:30]",0.9651073004412355
fiqa-dev,task3,HaNSWurst,44.759244441986084,3.4784996509552,ef=174,,"{""display_name"": ""old03"", ""command"": ""ls -hal /app; python /app/runner.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""hanswurst"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""675189aa35a4a9a81c482c31b6ea09fd733fd593"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:eth42/sisap26challenge.git"", ""href"": ""https://github.com/eth42/sisap26challenge/tree/675189aa35a4a9a81c482c31b6ea09fd733fd593""}], ""public_image_name"": null, ""mount_config"": null}",6107,438565,10,25,109924 ms,"Ok, Results shape (6648, 30): assumed no self-loops, comparing columns [0:30]",0.9578870838347373
fiqa-dev,task3,HaNSWurst,44.759244441986084,2.9583661556243896,ef=109,,"{""display_name"": ""old03"", ""command"": ""ls -hal /app; python /app/runner.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""hanswurst"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""675189aa35a4a9a81c482c31b6ea09fd733fd593"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:eth42/sisap26challenge.git"", ""href"": ""https://github.com/eth42/sisap26challenge/tree/675189aa35a4a9a81c482c31b6ea09fd733fd593""}], ""public_image_name"": null, ""mount_config"": null}",6107,438565,10,25,109924 ms,"Ok, Results shape (6648, 30): assumed no self-loops, comparing columns [0:30]",0.954116526273566
fiqa-dev,task3,HaNSWurst,44.759244441986084,3.1477432250976562,ef=127,,"{""display_name"": ""old03"", ""command"": ""ls -hal /app; python /app/runner.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""hanswurst"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""675189aa35a4a9a81c482c31b6ea09fd733fd593"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:eth42/sisap26challenge.git"", ""href"": ""https://github.com/eth42/sisap26challenge/tree/675189aa35a4a9a81c482c31b6ea09fd733fd593""}], ""public_image_name"": null, ""mount_config"": null}",6107,438565,10,25,109924 ms,"Ok, Results shape (6648, 30): assumed no self-loops, comparing columns [0:30]",0.9557561171279583
fiqa-dev,task3,HaNSWurst,44.759244441986084,3.7084367275238037,ef=203,,"{""display_name"": ""old03"", ""command"": ""ls -hal /app; python /app/runner.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""hanswurst"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""675189aa35a4a9a81c482c31b6ea09fd733fd593"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:eth42/sisap26challenge.git"", ""href"": ""https://github.com/eth42/sisap26challenge/tree/675189aa35a4a9a81c482c31b6ea09fd733fd593""}], ""public_image_name"": null, ""mount_config"": null}",6107,438565,10,25,109924 ms,"Ok, Results shape (6648, 30): assumed no self-loops, comparing columns [0:30]",0.9587946249498596
fiqa-dev,task3,HaNSWurst,44.759244441986084,4.249845027923584,ef=276,,"{""display_name"": ""old03"", ""command"": ""ls -hal /app; python /app/runner.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""hanswurst"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""675189aa35a4a9a81c482c31b6ea09fd733fd593"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:eth42/sisap26challenge.git"", ""href"": ""https://github.com/eth42/sisap26challenge/tree/675189aa35a4a9a81c482c31b6ea09fd733fd593""}], ""public_image_name"": null, ""mount_config"": null}",6107,438565,10,25,109924 ms,"Ok, Results shape (6648, 30): assumed no self-loops, comparing columns [0:30]",0.9604542719614921
fiqa-dev,task3,HaNSWurst,44.759244441986084,5.308587074279785,ef=440,,"{""display_name"": ""old03"", ""command"": ""ls -hal /app; python /app/runner.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""hanswurst"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""675189aa35a4a9a81c482c31b6ea09fd733fd593"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:eth42/sisap26challenge.git"", ""href"": ""https://github.com/eth42/sisap26challenge/tree/675189aa35a4a9a81c482c31b6ea09fd733fd593""}], ""public_image_name"": null, ""mount_config"": null}",6107,438565,10,25,109924 ms,"Ok, Results shape (6648, 30): assumed no self-loops, comparing columns [0:30]",0.962279382270357
fiqa-dev,task3,HaNSWurst,44.759244441986084,4.552976608276367,ef=323,,"{""display_name"": ""old03"", ""command"": ""ls -hal /app; python /app/runner.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""hanswurst"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""675189aa35a4a9a81c482c31b6ea09fd733fd593"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:eth42/sisap26challenge.git"", ""href"": ""https://github.com/eth42/sisap26challenge/tree/675189aa35a4a9a81c482c31b6ea09fd733fd593""}], ""public_image_name"": null, ""mount_config"": null}",6107,438565,10,25,109924 ms,"Ok, Results shape (6648, 30): assumed no self-loops, comparing columns [0:30]",0.9609456478138788
fiqa-dev,task3,HaNSWurst,44.759244441986084,4.910573482513428,ef=377,,"{""display_name"": ""old03"", ""command"": ""ls -hal /app; python /app/runner.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""hanswurst"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""675189aa35a4a9a81c482c31b6ea09fd733fd593"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:eth42/sisap26challenge.git"", ""href"": ""https://github.com/eth42/sisap26challenge/tree/675189aa35a4a9a81c482c31b6ea09fd733fd593""}], ""public_image_name"": null, ""mount_config"": null}",6107,438565,10,25,109924 ms,"Ok, Results shape (6648, 30): assumed no self-loops, comparing columns [0:30]",0.9616626554352186
fiqa-dev,task3,HaNSWurst,44.759244441986084,2.8037776947021484,ef=93,,"{""display_name"": ""old03"", ""command"": ""ls -hal /app; python /app/runner.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""hanswurst"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""675189aa35a4a9a81c482c31b6ea09fd733fd593"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:eth42/sisap26challenge.git"", ""href"": ""https://github.com/eth42/sisap26challenge/tree/675189aa35a4a9a81c482c31b6ea09fd733fd593""}], ""public_image_name"": null, ""mount_config"": null}",6107,438565,10,25,109924 ms,"Ok, Results shape (6648, 30): assumed no self-loops, comparing columns [0:30]",0.9521861211391898
fiqa-dev,task3,HaNSWurst,44.759244441986084,6.751815319061279,ef=700,,"{""display_name"": ""old03"", ""command"": ""ls -hal /app; python /app/runner.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""hanswurst"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""675189aa35a4a9a81c482c31b6ea09fd733fd593"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:eth42/sisap26challenge.git"", ""href"": ""https://github.com/eth42/sisap26challenge/tree/675189aa35a4a9a81c482c31b6ea09fd733fd593""}], ""public_image_name"": null, ""mount_config"": null}",6107,438565,10,25,109924 ms,"Ok, Results shape (6648, 30): assumed no self-loops, comparing columns [0:30]",0.9635178499799438
fiqa-dev,task3,HaNSWurst,44.759244441986084,2.6506459712982178,ef=80,,"{""display_name"": ""old03"", ""command"": ""ls -hal /app; python /app/runner.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""hanswurst"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""675189aa35a4a9a81c482c31b6ea09fd733fd593"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:eth42/sisap26challenge.git"", ""href"": ""https://github.com/eth42/sisap26challenge/tree/675189aa35a4a9a81c482c31b6ea09fd733fd593""}], ""public_image_name"": null, ""mount_config"": null}",6107,438565,10,25,109924 ms,"Ok, Results shape (6648, 30): assumed no self-loops, comparing columns [0:30]",0.9496991576413959
fiqa-dev,task3,HaNSWurst,44.759244441986084,6.247908592224121,ef=600,,"{""display_name"": ""old03"", ""command"": ""ls -hal /app; python /app/runner.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""hanswurst"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""675189aa35a4a9a81c482c31b6ea09fd733fd593"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:eth42/sisap26challenge.git"", ""href"": ""https://github.com/eth42/sisap26challenge/tree/675189aa35a4a9a81c482c31b6ea09fd733fd593""}], ""public_image_name"": null, ""mount_config"": null}",6107,438565,10,25,109924 ms,"Ok, Results shape (6648, 30): assumed no self-loops, comparing columns [0:30]",0.9632019655034095
fiqa-dev,task3,HaNSWurst,44.759244441986084,3.976673126220703,ef=237,,"{""display_name"": ""old03"", ""command"": ""ls -hal /app; python /app/runner.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""hanswurst"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""675189aa35a4a9a81c482c31b6ea09fd733fd593"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:eth42/sisap26challenge.git"", ""href"": ""https://github.com/eth42/sisap26challenge/tree/675189aa35a4a9a81c482c31b6ea09fd733fd593""}], ""public_image_name"": null, ""mount_config"": null}",6107,438565,10,25,109924 ms,"Ok, Results shape (6648, 30): assumed no self-loops, comparing columns [0:30]",0.9596620537505014
fiqa-dev,task3,HaNSWurst,44.759244441986084,3.2961747646331787,ef=149,,"{""display_name"": ""old03"", ""command"": ""ls -hal /app; python /app/runner.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""hanswurst"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""675189aa35a4a9a81c482c31b6ea09fd733fd593"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:eth42/sisap26challenge.git"", ""href"": ""https://github.com/eth42/sisap26challenge/tree/675189aa35a4a9a81c482c31b6ea09fd733fd593""}], ""public_image_name"": null, ""mount_config"": null}",6107,438565,10,25,109924 ms,"Ok, Results shape (6648, 30): assumed no self-loops, comparing columns [0:30]",0.9568090653830726
